koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag,koi_disposition
0.972,0,0,0,0,10.43003118,7.82e-05,-7.82e-05,133.2962,0.00569,-0.00569,0.283,0.178,-0.283,2.029,0.196,-0.196,120.0,14.3,-14.3,1.14,0.36,-0.12,906.0,159.58,145.16,-47.42,10.6,1.0,6277.0,169.0,-206.0,4.449,0.052,-0.208,1.031,0.32,-0.107,295.63855,46.132549,14.412,2
0.998,0,0,0,0,160.130899,0.00172,-0.00172,203.47424,0.00637,-0.00637,0.791,0.018,-0.565,13.775,0.315,-0.315,1180.0,41.6,-41.6,6.67,1.19,-1.47,450.0,9.68,4.51,-4.1,32.4,1.0,6092.0,79.0,-85.0,4.056,0.182,-0.112,1.759,0.316,-0.386,297.41443,46.060822,15.13,1
0.914,0,0,0,0,3.64049242,2.12e-05,-2.12e-05,134.96786,0.00506,-0.00506,0.181,0.29,-0.181,1.194,0.176,-0.176,42.1,5.8,-5.8,0.61,0.09,-0.03,1136.0,393.32,158.33,-60.03,9.5,1.0,5745.0,78.0,-86.0,4.503,0.03,-0.12,0.936,0.143,-0.048,300.42432,44.343601,12.646,2
0.999,0,0,0,0,16.85825609,6.04e-05,-6.04e-05,142.34289,0.00273,-0.00273,0.763,0.048,-0.533,2.0728,0.0848,-0.0848,760.0,37.9,-37.9,2.51,0.1,-0.2,576.0,26.05,3.89,-5.3,21.8,3.0,4954.0,79.0,-79.0,4.5,0.072,-0.023,0.828,0.032,-0.065,291.2431,44.00872,15.565,1
0.893,0,0,0,0,2.31941571,1.6e-05,-1.6e-05,131.93925,0.0054,-0.0054,0.429,0.06,-0.405,1.591,0.155,-0.155,96.4,10.2,-10.2,1.24,0.2,-0.2,1490.0,1164.84,496.62,-391.39,11.7,1.0,5624.0,76.0,-76.0,4.256,0.143,-0.117,1.248,0.203,-0.203,289.28979,40.681671,14.869,1
0.0,0,1,0,0,19.40669392,1.9e-06,-1.9e-06,149.807826,7.67e-05,-7.67e-05,0.424,0.006,-0.004,5.27765,0.00439,-0.00439,465000.0,286.0,-286.0,57.97,13.6,-4.54,597.0,30.05,20.85,-7.18,1496.8,1.0,5622.0,152.0,-152.0,4.588,0.038,-0.152,0.778,0.182,-0.061,299.07828,48.021969,13.564,0
1.0,0,0,0,0,4.75400072,2.85e-06,-2.85e-06,128.547155,0.000495,-0.000495,0.672,0.004,-0.507,2.5394,0.0219,-0.0219,749.0,6.0,-6.0,2.0,0.14,-0.06,775.0,85.23,20.48,-11.28,141.4,1.0,4728.0,94.0,-94.0,4.628,0.012,-0.048,0.693,0.049,-0.021,287.99789,50.944328,13.461,1
0.0,1,0,0,0,23.8761144,2.24e-05,-2.24e-05,143.07006,0.000773,-0.000773,0.014,0.214,-0.014,9.3113,0.0271,-0.0271,1610.0,8.5,-8.5,10.45,3.98,-1.71,1481.0,1135.6,1278.98,-464.56,225.5,2.0,9974.0,275.0,-413.0,4.048,0.115,-0.214,2.533,0.965,-0.414,293.78574,45.01849,11.409,0
1.0,0,0,0,0,29.4557841,0.000119,-0.000119,154.17062,0.00291,-0.00291,0.018,0.426,-0.018,3.451,0.101,-0.101,534.0,23.0,-23.0,2.19,0.68,-0.22,598.0,30.3,27.31,-8.93,26.6,1.0,6036.0,162.0,-198.0,4.491,0.052,-0.208,0.949,0.292,-0.097,301.54297,44.60561,14.385,2
0.0,0,1,1,0,73.992267,0.00194,-0.00194,143.4283,0.0202,-0.0202,0.446,0.539,-0.247,5.692,0.795,-0.795,226.0,44.5,-44.5,2.86,1.38,-1.68,546.0,20.98,33.3,-17.85,7.9,1.0,5271.0,222.0,-167.0,3.878,0.665,-0.285,1.895,0.912,-1.114,293.22186,39.430443,13.791,0
0.0,0,1,1,0,0.806277023,4.95e-06,-4.95e-06,131.78567,0.00672,-0.00672,0.697,0.26,-0.451,7.275,0.312,-0.312,70.8,3.8,-3.8,0.89,0.29,-0.09,2046.0,4119.09,3927.86,-1221.11,37.9,1.0,6122.0,165.0,-184.0,4.471,0.054,-0.229,0.996,0.324,-0.108,290.81723,38.53912,13.614,0
0.0,0,1,1,0,9.04189129,2.21e-05,-2.21e-05,137.86611,0.00186,-0.00186,0.967,0.004,-0.673,2.789,0.232,-0.232,783.0,26.8,-26.8,3.24,0.48,-0.23,729.0,66.83,32.66,-15.54,34.5,1.0,5237.0,157.0,-157.0,4.572,0.028,-0.112,0.826,0.124,-0.057,286.88751,50.377071,14.88,0
0.752,0,0,0,0,75.2116373,0.000661,-0.000661,202.30222,0.00603,-0.00603,0.058,0.399,-0.058,3.203,0.199,-0.199,363.0,32.7,-32.7,2.83,0.41,-0.63,516.0,16.78,6.39,-7.13,13.1,1.0,5818.0,70.0,-79.0,4.165,0.176,-0.108,1.5,0.221,-0.331,291.51758,49.43462,14.39,2
1.0,0,0,0,0,32.85862571,9.21e-05,-9.21e-05,133.51202,0.00232,-0.00232,0.955,0.017,-0.666,3.1483,0.0838,-0.0838,163.0,5.1,-5.1,2.31,0.15,-0.1,691.0,53.85,10.06,-7.41,36.4,1.0,5899.0,79.0,-79.0,4.135,0.027,-0.027,1.414,0.086,-0.065,284.23398,40.79454,10.77,2
0.002,1,0,0,0,19.4444573,0.000736,-0.000736,147.9093,0.03,-0.03,0.634,0.034,-0.484,5.509,0.654,-0.654,182.0,32.1,-32.1,1.53,0.47,-0.2,749.0,74.47,66.87,-26.96,7.1,1.0,6278.0,174.0,-261.0,4.425,0.067,-0.202,1.081,0.329,-0.141,294.504,41.968159,15.835,0
0.0,0,0,0,0,9.6310258,0.000126,-0.000126,132.7273,0.0101,-0.0101,0.951,0.027,-0.65,5.255,0.241,-0.241,297.0,25.1,-25.1,2.9,0.82,-0.68,1094.0,338.33,275.21,-164.36,12.7,3.0,6432.0,155.0,-214.0,4.207,0.19,-0.171,1.345,0.382,-0.313,300.33237,44.986141,13.306,2
1.0,0,0,0,0,4.30656389,1.36e-05,-1.36e-05,132.44098,0.00271,-0.00271,0.894,0.004,-0.665,4.1107,0.0509,-0.0509,257.0,7.5,-7.5,1.95,0.67,-0.23,1177.0,453.2,477.5,-150.37,39.8,1.0,6108.0,193.0,-236.0,4.466,0.056,-0.224,1.03,0.357,-0.119,290.60114,44.556381,14.136,1
0.965,0,0,0,0,6.49441464,3.13e-05,-3.13e-05,132.25189,0.00376,-0.00376,0.911,0.025,-0.707,2.344,0.103,-0.103,357.0,23.6,-23.6,1.75,0.12,-0.17,732.0,68.05,18.62,-18.1,17.7,1.0,4769.0,141.0,-127.0,4.557,0.065,-0.03,0.742,0.048,-0.071,284.58578,47.079529,15.602,1
0.964,0,0,0,0,7.08757462,8.13e-05,-8.13e-05,138.27614,0.00932,-0.00932,0.371,0.076,-0.371,3.342,0.311,-0.311,187.0,19.7,-19.7,1.28,0.39,-0.12,955.0,197.02,176.6,-57.22,11.0,1.0,6060.0,181.0,-199.0,4.509,0.048,-0.192,0.925,0.276,-0.092,297.90527,47.33683,15.274,2
1.0,0,0,0,0,8.17242644,2.68e-05,-2.68e-05,361.20157,0.0024,-0.0024,0.926,0.017,-0.648,3.902,0.141,-0.141,864.0,26.0,-26.0,3.29,0.44,-0.19,858.0,127.95,45.45,-20.22,37.0,1.0,5705.0,76.0,-76.0,4.499,0.045,-0.113,0.905,0.121,-0.052,293.87363,38.922482,15.24,2
0.971,0,0,0,0,3.90735046,6.13e-05,-6.13e-05,133.7385,0.013,-0.013,0.088,0.375,-0.088,2.896,0.408,-0.408,109.0,14.1,-14.1,0.83,0.16,-0.06,1007.0,243.14,138.15,-60.96,10.0,1.0,5497.0,147.0,-164.0,4.577,0.032,-0.136,0.809,0.152,-0.065,292.82965,46.365768,15.283,2
1.0,0,0,0,0,5.72084599,3.62e-05,-3.62e-05,134.66576,0.00616,-0.00616,0.166,0.305,-0.166,2.744,0.137,-0.137,1320.0,73.0,-73.0,1.78,0.11,-0.2,509.0,15.84,3.58,-4.52,20.5,3.0,3640.0,81.0,-90.0,4.744,0.056,-0.024,0.503,0.03,-0.056,294.52859,46.640968,16.835,2
0.855,0,0,0,0,69.8347983,0.000306,-0.000306,168.78436,0.00372,-0.00372,0.672,0.233,-0.417,8.262,0.108,-0.108,267.0,6.6,-6.6,3.51,0.92,-0.76,765.0,80.97,63.22,-38.95,46.8,1.0,7732.0,214.0,-322.0,4.075,0.135,-0.165,2.022,0.533,-0.436,293.54889,42.888859,12.02,2
0.0,1,0,0,0,2.565717939,3.13e-06,-3.13e-06,133.22148,0.00101,-0.00101,1.313,6.909,-0.321,1.7084,0.052,-0.052,1940.0,52.1,-52.1,180.8,21.8,-87.2,4607.0,106664.85,57167.91,-92102.08,45.8,1.0,11360.0,587.0,-1762.0,3.636,0.451,-0.106,4.712,0.568,-2.273,292.61746,44.002048,10.846,0
0.0,0,1,0,0,18.7952698,1.43e-06,-1.43e-06,138.6686066,6.14e-05,-6.14e-05,0.201,0.03,0.0,9.9816,0.00316,-0.00316,28200.0,9.3,-9.3,30.77,2.71,-2.7,899.0,154.05,43.42,-35.91,3596.6,1.0,5623.0,113.0,-113.0,3.925,0.055,-0.045,1.841,0.162,-0.162,286.83035,42.279202,13.941,0
0.704,0,0,0,0,0.893040969,4.61e-07,-4.61e-07,134.540342,0.000418,-0.000418,0.009,0.398,-0.009,1.0981,0.0159,-0.0159,742.0,10.2,-10.2,1.24,0.1,-0.15,893.0,151.14,42.14,-45.33,87.8,2.0,3582.0,71.0,-89.0,4.807,0.05,-0.045,0.458,0.04,-0.055,283.73203,45.958771,15.073,1
0.001,0,0,1,0,0.845097627,5.52e-06,-5.52e-06,132.12136,0.00568,-0.00568,0.717,0.248,-0.483,1.873,0.219,-0.219,86.5,9.6,-9.6,0.78,0.14,-0.05,1584.0,1496.92,874.83,-356.37,10.7,1.0,5252.0,184.0,-184.0,4.593,0.022,-0.12,0.783,0.137,-0.049,291.79865,41.963551,15.685,0
0.966,0,0,0,0,24.4972683,0.000203,-0.000203,133.92177,0.00605,-0.00605,0.817,0.021,-0.568,5.43,0.202,-0.202,449.0,26.2,-26.2,2.74,0.74,-0.37,722.0,64.25,49.59,-23.07,19.5,1.0,6392.0,156.0,-245.0,4.399,0.06,-0.18,1.162,0.312,-0.156,295.78552,39.907921,15.152,1
0.0,0,1,0,0,17.72722648,1.11e-05,-1.11e-05,144.070402,0.000707,-0.000707,0.381,0.01,-0.013,4.1376,0.0118,-0.0118,147000.0,201.0,-201.0,35.18,10.8,-3.62,692.0,54.32,50.97,-16.95,922.1,1.0,6021.0,190.0,-232.0,4.52,0.052,-0.208,0.895,0.276,-0.092,296.7345,39.186111,15.556,0
0.988,0,0,0,0,24.4359956,0.000315,-0.000315,134.8181,0.0102,-0.0102,0.019,0.418,-0.019,6.254,0.227,-0.227,497.0,32.9,-32.9,2.31,0.7,-0.28,674.0,48.81,44.99,-17.07,17.1,1.0,6197.0,194.0,-259.0,4.449,0.065,-0.195,1.035,0.314,-0.126,290.54007,41.09304,15.849,2
0.019,0,1,0,0,1.941635737,1.19e-07,-1.19e-07,133.1097354,5.03e-05,-5.03e-05,1.071,0.042,-0.04,2.46683,0.00121,-0.00121,69800.0,12.2,-12.2,59.71,19.9,-6.63,1728.0,2109.03,1979.62,-647.02,1243.7,1.0,6525.0,145.0,-210.0,4.381,0.067,-0.202,1.161,0.386,-0.129,293.68073,50.300259,13.898,0
1.0,0,0,0,0,41.8059544,0.000215,-0.000215,142.81919,0.00456,-0.00456,0.029,0.428,-0.029,6.057,0.147,-0.147,434.0,17.8,-17.8,2.02,0.61,-0.26,533.0,19.02,16.84,-6.42,28.3,1.0,5907.0,159.0,-195.0,4.445,0.084,-0.196,0.973,0.294,-0.126,290.1315,41.3815,14.502,1
0.737,0,0,0,0,12.7713826,0.000212,-0.000212,141.3553,0.0147,-0.0147,0.374,0.084,-0.374,3.347,0.369,-0.369,142.0,19.8,-19.8,1.26,0.43,-0.14,851.0,123.93,121.46,-39.32,8.0,2.0,6273.0,169.0,-225.0,4.442,0.056,-0.224,1.044,0.349,-0.116,293.40323,45.493809,14.752,2
0.0,0,1,0,0,9.524076544,1.45e-06,-1.45e-06,134.803805,0.000125,-0.000125,0.313,0.005,-0.002,10.4891,0.00858,-0.00858,198000.0,129.0,-129.0,151.0,28.7,-25.8,1390.0,882.28,428.35,-309.18,1942.5,1.0,5180.0,62.0,-72.0,3.428,0.13,-0.13,3.371,0.641,-0.577,288.91531,39.804981,15.145,0
1.0,0,0,0,0,33.7888028,0.000147,-0.000147,153.65384,0.00345,-0.00345,0.078,0.344,-0.078,5.496,0.102,-0.102,649.0,20.6,-20.6,2.71,0.89,-0.3,611.0,33.01,31.75,-10.08,36.0,1.0,6202.0,166.0,-203.0,4.436,0.054,-0.202,1.062,0.349,-0.116,285.66711,48.719559,13.631,1
0.999,0,0,0,0,6.4546845,0.000102,-0.000102,135.5436,0.013,-0.013,0.93,0.019,-0.682,3.071,0.352,-0.352,69.9,7.7,-7.7,1.38,0.44,-0.26,1244.0,565.72,512.95,-239.59,10.8,1.0,6474.0,162.0,-194.0,4.243,0.148,-0.181,1.362,0.428,-0.263,281.73087,43.282341,13.784,2
0.0,0,1,1,1,1.022028468,1.25e-06,-1.25e-06,132.3717,0.00101,-0.00101,1.247,0.119,-0.074,8.866,0.175,-0.175,1340.0,9.9,-9.9,26.91,5.41,-3.62,1649.0,1755.39,1092.44,-590.09,184.5,1.0,5445.0,162.0,-162.0,4.456,0.126,-0.168,0.855,0.172,-0.115,298.84119,44.749889,14.592,0
1.0,0,0,0,0,10.3392408,1.72e-05,-1.72e-05,170.38549,0.00123,-0.00123,0.15,0.266,-0.15,3.075,0.0456,-0.0456,1180.0,25.6,-25.6,2.98,0.23,-0.15,777.0,86.46,20.29,-15.32,51.4,1.0,5730.0,90.0,-136.0,4.545,0.021,-0.052,0.87,0.067,-0.042,298.34833,47.49123,15.282,1
0.0,1,0,0,0,3.6972959,0.000175,-0.000175,131.753,0.0343,-0.0343,0.995,0.028,-0.705,21.335,0.0,0.0,19.7,0.6,-0.6,1.07,0.32,-0.32,1571.0,1438.97,1266.31,-831.78,23.6,1.0,6313.0,177.0,-243.0,4.12,0.24,-0.18,1.594,0.474,-0.474,285.04236,44.910477,11.956,0
0.995,0,0,0,0,31.0325991,0.000204,-0.000204,152.27157,0.00561,-0.00561,0.611,0.026,-0.488,3.476,0.193,-0.193,737.0,49.6,-49.6,2.64,0.72,-0.25,561.0,23.41,19.68,-6.91,17.6,1.0,5841.0,182.0,-223.0,4.52,0.046,-0.184,0.931,0.257,-0.086,296.71274,48.272308,15.728,2
0.498,0,0,0,0,9.5539134,0.000158,-0.000158,135.5281,0.0138,-0.0138,0.142,0.305,-0.142,5.261,0.269,-0.269,26.8,2.2,-2.2,0.68,0.11,-0.07,1012.0,247.86,115.22,-65.3,13.1,2.0,6175.0,110.0,-134.0,4.299,0.072,-0.108,1.307,0.22,-0.135,281.83533,44.155918,11.714,2
0.0,1,0,1,1,0.445275074,4.95e-07,-4.95e-07,133.971372,0.000955,-0.000955,0.639,0.44,-0.638,2.276,0.902,-0.902,255.0,22.8,-22.8,1.21,0.21,-0.08,1950.0,3419.7,1832.09,-777.85,86.3,1.0,5346.0,160.0,-144.0,4.621,0.032,-0.104,0.725,0.122,-0.052,297.13327,47.628769,14.507,0
0.955,0,0,0,0,1.118510435,7.07e-06,-7.07e-06,131.60882,0.00489,-0.00489,0.251,0.214,-0.251,1.111,0.2,-0.2,72.7,9.8,-9.8,0.75,0.21,-0.08,1684.0,1898.51,1579.81,-521.77,9.9,1.0,5918.0,160.0,-178.0,4.544,0.036,-0.204,0.865,0.245,-0.082,293.2793,41.403679,14.796,2
1.0,0,0,0,0,22.18431824,2.57e-05,-2.57e-05,174.597325,0.000907,-0.000907,0.032,0.348,-0.032,3.0397,0.0322,-0.0322,1590.0,21.2,-21.2,3.18,0.34,-0.37,546.0,21.06,7.86,-6.51,87.6,1.0,5157.0,153.0,-153.0,4.5,0.093,-0.076,0.818,0.086,-0.096,292.44626,46.289768,14.767,1
0.0,0,1,0,0,11.03571773,2.51e-05,-2.51e-05,137.28413,0.00316,-0.00316,0.911,0.047,-0.051,5.62958,0.00726,-0.00726,145000.0,167.0,-167.0,70.42,18.8,-20.6,991.0,227.54,186.19,-128.95,959.6,1.0,6201.0,197.0,-219.0,4.213,0.258,-0.172,1.23,0.328,-0.36,293.3472,46.25544,14.916,0
0.0,1,0,0,1,0.5667638,1.78e-05,-1.78e-05,131.8674,0.0309,-0.0309,0.158,0.338,-0.158,1.73,1.0,-1.0,64.5,11.6,-11.6,0.75,0.21,-0.11,2178.0,5335.09,4427.99,-1944.65,2.4,1.0,5766.0,172.0,-189.0,4.433,0.116,-0.188,0.94,0.259,-0.139,291.49725,42.618191,15.163,0
0.01,0,0,1,0,44.637111,0.00127,-0.00127,157.2998,0.0203,-0.0203,0.029,0.436,-0.029,5.868,0.428,-0.428,283.0,34.9,-34.9,1.28,0.19,-0.15,432.0,8.22,4.29,-2.68,9.4,1.0,5222.0,196.0,-179.0,4.518,0.095,-0.105,0.78,0.114,-0.093,296.36893,46.957821,15.292,0
0.0,0,0,0,0,550.86514,0.0122,-0.0122,307.6878,0.013,-0.013,0.027,0.428,-0.027,14.548,0.486,-0.486,347.0,19.3,-19.3,2.06,0.34,-0.2,238.0,0.76,0.31,-0.18,20.8,1.0,5912.0,71.0,-82.0,4.367,0.08,-0.12,1.115,0.181,-0.111,298.39798,41.314892,13.093,2
0.99,0,0,0,0,6.77367892,6.33e-05,-6.33e-05,138.07568,0.00886,-0.00886,0.228,0.218,-0.228,3.579,0.209,-0.209,151.0,12.1,-12.1,1.33,0.41,-0.17,1083.0,324.84,289.79,-108.64,15.1,1.0,6392.0,154.0,-220.0,4.425,0.065,-0.195,1.072,0.334,-0.134,296.00543,44.71851,15.024,2
1.0,0,0,0,0,13.12297275,9.29e-05,-9.29e-05,136.08882,0.00577,-0.00577,0.885,0.033,-0.604,2.234,0.182,-0.182,43.7,4.0,-4.0,1.29,0.22,-0.28,1030.0,266.05,132.55,-114.97,12.9,1.0,6134.0,124.0,-124.0,4.065,0.182,-0.098,1.665,0.293,-0.358,290.45831,48.661369,11.265,2
1.0,0,0,0,0,0.839907158,4.91e-06,-4.91e-06,131.69426,0.00428,-0.00428,0.23,0.239,-0.23,1.019,0.187,-0.187,120.0,17.4,-17.4,0.92,0.12,-0.11,1640.0,1705.12,740.7,-541.61,10.7,1.0,5120.0,170.0,-154.0,4.478,0.099,-0.11,0.853,0.104,-0.104,284.12521,45.628052,15.695,2
0.999,0,0,0,0,12.75800092,3.69e-05,-3.69e-05,133.95888,0.00254,-0.00254,0.011,0.405,-0.011,4.1828,0.0716,-0.0716,188.0,4.9,-4.9,1.49,0.23,-0.21,822.0,107.96,46.78,-34.54,41.7,1.0,5782.0,104.0,-115.0,4.34,0.126,-0.103,1.095,0.17,-0.155,287.14066,47.115189,12.776,1
1.0,0,0,0,0,15.0447098,0.000118,-0.000118,133.20895,0.00584,-0.00584,0.022,0.407,-0.022,5.823,0.186,-0.186,97.9,4.9,-4.9,1.51,0.25,-0.38,931.0,177.24,83.26,-82.46,23.4,1.0,5798.0,116.0,-81.0,4.025,0.208,-0.112,1.525,0.252,-0.378,293.72586,47.24704,13.037,1
0.0,0,1,0,0,0.589049151,3.3e-08,-3.3e-08,132.1792702,4.59e-05,-4.59e-05,1.094,0.027,-0.027,2.25397,0.00275,-0.00275,62000.0,62.1,-62.1,39.51,6.09,-4.97,1959.0,3495.15,1740.31,-1099.4,1227.6,1.0,5592.0,166.0,-150.0,4.51,0.115,-0.104,0.771,0.119,-0.097,296.60672,44.472919,13.643,0
0.948,0,0,0,0,6.933574,0.00012,-0.00012,134.558,0.0143,-0.0143,0.05,0.401,-0.05,2.43,0.543,-0.543,277.0,49.4,-49.4,1.3,0.25,-0.1,829.0,111.53,64.69,-28.36,8.0,1.0,5510.0,149.0,-166.0,4.584,0.034,-0.127,0.793,0.152,-0.065,295.92404,49.220188,15.804,2
1.0,0,0,0,0,17.40665216,3.36e-05,-3.36e-05,171.00688,0.00158,-0.00158,0.022,0.332,-0.022,6.864,0.0518,-0.0518,587.0,7.4,-7.4,2.95,0.5,-0.46,814.0,104.04,51.4,-36.02,85.7,1.0,6086.0,134.0,-134.0,4.274,0.143,-0.117,1.216,0.207,-0.188,293.72806,46.12915,13.998,1
0.0,0,1,0,0,3.693951168,1.42e-06,-1.42e-06,133.61052,0.000316,-0.000316,0.917,2.903,-0.054,2.2534,0.0209,-0.0209,28300.0,192.0,-192.0,20.88,5.37,-1.92,1148.0,411.07,312.17,-114.7,173.2,1.0,5968.0,161.0,-197.0,4.534,0.044,-0.187,0.881,0.227,-0.081,294.90256,40.169979,15.286,0
0.0,1,0,1,1,12.4255705,0.0006,-0.0006,141.5298,0.048,-0.048,0.984,0.031,-0.722,28.88,1.4,-1.4,139.0,7.4,-7.4,1.37,0.33,-0.11,721.0,63.95,45.55,-15.41,21.1,1.0,5742.0,155.0,-155.0,4.564,0.04,-0.16,0.827,0.199,-0.066,297.74551,40.67429,14.961,0
0.0,1,0,1,1,0.566799125,4.3e-06,-4.3e-06,131.81289,0.00922,-0.00922,0.232,0.251,-0.232,3.072,0.236,-0.236,30.7,1.9,-1.9,0.56,0.18,-0.06,2299.0,6590.95,6339.07,-2015.04,22.5,1.0,6063.0,162.0,-198.0,4.451,0.07,-0.21,1.004,0.33,-0.11,291.64459,42.722351,13.568,0
0.995,0,0,0,0,2.20923119,1.47e-05,-1.47e-05,131.90288,0.00515,-0.00515,0.11,0.356,-0.11,2.392,0.168,-0.168,59.8,4.9,-4.9,0.84,0.26,-0.11,1507.0,1217.79,1081.31,-429.48,14.3,1.0,5991.0,163.0,-199.0,4.375,0.105,-0.195,1.092,0.33,-0.152,285.51294,38.079739,13.764,1
1.0,0,0,0,0,22.79020351,6.88e-05,-6.88e-05,138.68515,0.00257,-0.00257,0.036,0.415,-0.036,5.0394,0.079,-0.079,618.0,13.9,-13.9,2.57,0.36,-0.36,634.0,38.27,14.48,-11.44,47.7,1.0,5478.0,82.0,-74.0,4.354,0.132,-0.096,1.053,0.147,-0.147,285.0361,45.07106,14.766,2
0.998,0,0,0,0,3.03267135,1.37e-05,-1.37e-05,134.0668,0.00381,-0.00381,0.238,0.232,-0.238,1.774,0.122,-0.122,42.4,3.2,-3.2,0.6,0.08,-0.04,1187.0,468.31,187.65,-91.73,15.6,1.0,5640.0,101.0,-113.0,4.492,0.045,-0.113,0.921,0.131,-0.061,283.42911,47.59251,12.623,2
0.0,0,1,1,0,2.992704682,4.06e-06,-4.06e-06,133.29518,0.00109,-0.00109,0.647,0.275,-0.437,1.2585,0.0394,-0.0394,361.0,11.4,-11.4,7.86,1.8,-5.39,2328.0,6932.19,5069.34,-6339.46,39.9,1.0,5908.0,206.0,-206.0,3.497,0.756,-0.133,3.915,0.895,-2.686,299.55338,45.522049,13.957,0
0.347,0,0,0,0,21.980467,0.000452,-0.000452,150.728,0.018,-0.018,0.417,0.046,-0.414,4.78,0.507,-0.507,96.0,11.4,-11.4,0.92,0.24,-0.14,625.0,36.07,27.1,-13.07,10.1,1.0,5573.0,149.0,-149.0,4.418,0.139,-0.186,0.936,0.239,-0.147,289.82422,51.552029,13.852,2
1.0,0,0,0,0,6.24145791,2.19e-05,-2.19e-05,134.88892,0.00297,-0.00297,0.029,0.409,-0.029,3.0998,0.0738,-0.0738,164.0,6.2,-6.2,1.6,0.26,-0.27,1111.0,360.09,155.25,-122.07,30.8,1.0,5810.0,79.0,-79.0,4.25,0.156,-0.104,1.259,0.207,-0.207,286.27176,43.59523,13.939,1
0.078,1,0,0,0,1.456383399,5.12e-06,-5.12e-06,132.71661,0.00289,-0.00289,1.169,0.09,-0.108,11.838,0.417,-0.417,212.0,3.2,-3.2,52.87,13.7,-32.0,2721.0,12950.97,10638.45,-11175.13,94.0,1.0,6184.0,218.0,-196.0,3.665,0.74,-0.131,2.646,0.686,-1.601,299.0531,46.620392,13.401,0
1.0,0,0,0,0,127.905412,0.000319,-0.000319,246.46401,0.00176,-0.00176,0.47,0.096,-0.255,14.475,0.137,-0.137,4020.0,25.0,-25.0,8.03,1.29,-1.29,401.0,6.09,2.56,-2.03,171.0,1.0,5751.0,78.0,-78.0,4.254,0.143,-0.104,1.247,0.2,-0.2,294.28098,42.29097,14.854,1
0.998,0,0,0,0,7.95825328,7.67e-05,-7.67e-05,137.80219,0.00767,-0.00767,0.706,0.237,-0.494,4.377,0.229,-0.229,50.0,3.7,-3.7,1.06,0.05,-0.04,1074.0,314.15,44.14,-35.07,14.7,4.0,5847.0,64.0,-75.0,4.191,0.02,-0.018,1.402,0.063,-0.046,297.02826,48.208611,12.487,1
0.0,1,0,0,1,0.566807422,3.41e-06,-3.41e-06,131.81547,0.00651,-0.00651,0.985,0.03,-0.692,5.148,0.225,-0.225,26.1,1.5,-1.5,1.13,0.29,-0.49,2680.0,12227.82,9524.89,-8613.03,28.8,1.0,5616.0,155.0,-141.0,4.04,0.435,-0.145,1.547,0.407,-0.662,291.68283,42.932812,12.9,0
0.0,0,0,0,0,86.431871,0.00172,-0.00172,423.0356,0.015,-0.015,0.95,0.011,-0.646,7.374,0.414,-0.414,415.0,40.0,-40.0,2.85,0.99,-0.33,464.0,10.97,11.28,-3.73,11.2,6.0,6325.0,174.0,-261.0,4.409,0.058,-0.218,1.112,0.388,-0.129,294.33847,50.33654,15.212,2
0.866,0,0,0,0,7.64370363,6.18e-05,-6.18e-05,137.87526,0.00765,-0.00765,0.785,0.178,-0.572,2.738,0.182,-0.182,70.9,5.9,-5.9,1.85,0.43,-0.74,1334.0,748.7,542.73,-515.8,13.2,3.0,6120.0,195.0,-217.0,3.934,0.398,-0.133,2.0,0.467,-0.801,300.31619,45.49538,13.266,2
0.0,0,1,1,0,0.99014722,1.99e-06,-1.99e-06,132.02928,0.00146,-0.00146,0.329,0.121,-0.329,0.9394,0.0593,-0.0593,321.0,18.7,-18.7,1.34,0.17,-0.1,1433.0,997.75,433.33,-233.66,23.0,1.0,5072.0,153.0,-153.0,4.606,0.027,-0.082,0.747,0.096,-0.052,289.20413,46.133911,15.896,0
0.541,0,0,0,0,385.858683,0.00526,-0.00526,343.64827,0.00907,-0.00907,0.877,0.091,-0.63,12.071,0.331,-0.331,548.0,29.5,-29.5,3.23,1.0,-0.41,300.0,1.92,1.69,-0.63,21.2,1.0,6551.0,149.0,-216.0,4.367,0.065,-0.195,1.195,0.372,-0.149,296.40787,44.77364,13.993,2
1.0,0,0,0,0,3.072146607,3.51e-06,-3.51e-06,134.030017,0.000941,-0.000941,0.032,0.323,-0.032,1.8732,0.0286,-0.0286,539.0,12.9,-12.9,1.3,0.07,-0.07,722.0,64.09,12.42,-11.65,44.9,3.0,4041.0,72.0,-88.0,4.697,0.024,-0.027,0.567,0.031,-0.031,296.11258,39.978779,14.804,1
